was_delayed,daily_rainfall,did_rain,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,event_id
False,0.0,False,US,07/25/2014,800,N507AY,CLT,19:10,20191126204318077
False,0.01,True,US,03/15/2014,1826,N191UW,PHL,07:30,20191126204308311
True,0.0,False,US,07/09/2014,1938,N737US,CLT,17:05,20191126204317214
False,0.85,True,US,06/10/2014,672,N183UW,PHL,07:30,20191126204314098
False,0.04,True,US,04/13/2014,2105,N733UW,DCA,08:00,20191126204305177
False,0.0,False,US,06/12/2014,2137,N944UW,LGA,07:00,20191126204314262
False,0.01,True,US,03/15/2014,1774,N700UW,CLT,19:10,20191126204308308
True,0.0,False,US,04/28/2014,1819,N949UW,PHL,10:30,20191126204305949
False,0.0,False,US,02/24/2014,1862,N556UW,CLT,08:00,20191126204301150
False,0.0,False,US,10/10/2014,1700,N198UW,CLT,11:10,20191126204301931
False,0.0,False,US,08/01/2014,2105,N768US,DCA,08:00,20191126204309204
False,0.0,False,US,07/24/2014,2131,N803AW,DCA,21:00,20191126204318048
False,0.0,False,US,02/22/2014,1961,N766US,CLT,08:00,20191126204301081
False,0.0,False,US,07/02/2014,2133,N961UW,LGA,06:00,20191126204316896
False,0.05,True,US,12/22/2014,2131,N952UW,DCA,21:00,20191126204313407
True,0.0,False,US,03/06/2014,601,N653AW,PHX,16:20,20191126204307805
False,0.0,False,US,04/14/2014,2123,N766US,DCA,17:00,20191126204305237
False,0.28,True,US,07/03/2014,2103,N827AW,DCA,07:00,20191126204316943
True,0.03,True,US,12/08/2014,2159,N965UW,LGA,18:00,20191126204312775
False,0.0,False,US,09/20/2014,738,N959UW,PHL,17:30,20191126204316244
False,0.0,False,US,12/16/2014,2159,N954UW,LGA,18:00,20191126204313184
False,0.0,False,US,01/08/2014,2141,N956UW,LGA,09:00,20191126204303343
False,0.0,False,US,12/26/2014,1799,N535UW,CLT,14:40,20191126204313500
False,0.0,False,US,08/10/2014,2113,N957UW,DCA,12:00,20191126204309662
False,0.28,True,US,07/03/2014,2145,N958UW,LGA,11:00,20191126204316964
False,0.0,False,US,06/29/2014,714,N948UW,PHL,15:30,20191126204315125
True,0.43,True,US,03/12/2014,1819,N948UW,PHL,10:30,20191126204308130
False,0.0,False,US,10/06/2014,522,N652AW,CLT,09:45,20191126204301679
False,0.0,False,US,01/12/2014,722,N104UW,PHL,18:30,20191126204303506
False,0.01,True,US,12/18/2014,2153,N952UW,LGA,15:00,20191126204313284
True,0.0,False,US,11/23/2014,2113,N959UW,DCA,12:00,20191126204307253
False,0.01,True,US,08/06/2014,752,N170US,CLT,08:05,20191126204309435
False,0.0,False,US,05/11/2014,2115,N732US,DCA,13:00,20191126204311310
False,0.0,False,US,12/19/2014,1776,N959UW,PHL,14:30,20191126204313296
False,0.01,True,US,12/18/2014,445,N180US,CLT,06:05,20191126204313245
False,0.0,False,US,05/08/2014,1755,N958UW,PHL,19:30,20191126204311151
False,0.0,False,US,08/25/2014,2111,N835AW,DCA,11:00,20191126204310457
False,0.0,False,US,10/21/2014,456,N510UW,CLT,08:10,20191126204302479
False,0.0,False,US,01/30/2014,2139,N705UW,LGA,08:00,20191126204304452
False,0.2,True,US,04/26/2014,2059,N157UW,CLT,11:13,20191126204305881
False,0.0,False,US,06/09/2014,2117,N810AW,DCA,14:00,20191126204314069
False,0.0,False,US,10/27/2014,2161,N959UW,LGA,19:00,20191126204302849
True,1.44,True,US,11/26/2014,510,N660AW,PHX,09:40,20191126204307390
True,0.25,True,US,05/22/2014,2127,N802AW,DCA,19:00,20191126204311922
False,0.0,False,US,10/21/2014,1701,N955UW,PHL,08:30,20191126204302489
False,1.06,True,US,08/13/2014,1904,N714US,CLT,05:00,20191126204309823
False,0.0,False,US,08/01/2014,2111,N758US,DCA,11:00,20191126204309207
True,0.01,True,US,08/07/2014,2149,N954UW,LGA,13:00,20191126204309540
False,0.0,False,US,09/22/2014,2161,N967UW,LGA,19:00,20191126204316364
True,0.0,False,US,04/02/2014,2111,N753US,DCA,11:00,20191126204304611
False,0.2,True,US,04/26/2014,1852,N755US,CLT,05:00,20191126204305878
False,0.0,False,US,09/22/2014,2127, ,DCA,19:00,20191126204316347
True,0.22,True,US,02/18/2014,1904,N737US,CLT,05:00,20191126204300851
False,0.0,False,US,07/25/2014,647,N663AW,PHX,06:25,20191126204318071
False,0.23,True,US,11/14/2014,2153,N948UW,LGA,15:00,20191126204306833
False,0.25,True,US,05/22/2014,2159, ,LGA,18:00,20191126204311938
False,0.0,False,US,10/20/2014,855,N664AW,PHX,10:10,20191126204302427
False,0.0,False,US,01/22/2014,854,N758US,PHL,14:30,20191126204304000
False,0.0,False,US,04/10/2014,2129,N744P ,DCA,20:00,20191126204305052
False,0.0,False,US,10/25/2014,1995,N163US,CLT,08:10,20191126204302738
False,0.0,False,US,04/17/2014,1703,N954UW,PHL,13:30,20191126204305387
False,0.03,True,US,03/10/2014,1701,N944UW,PHL,08:30,20191126204308002
False,0.0,False,US,04/20/2014,1799,N537UW,CLT,14:35,20191126204305536
False,0.14,True,US,12/25/2014,1799,N172US,CLT,14:40,20191126204313479
False,0.0,False,US,01/20/2014,2059,N176UW,CLT,11:06,20191126204303913
False,0.67,True,US,07/14/2014,714, ,PHL,15:30,20191126204317450
False,0.0,False,US,08/28/2014,2107,N745VJ,DCA,09:00,20191126204310636
False,0.23,True,US,04/23/2014,2131,N763US,DCA,21:00,20191126204305726
False,0.0,False,US,01/09/2014,1847,N944UW,PHL,11:30,20191126204303373
True,0.08,True,US,05/28/2014,722,N956UW,PHL,18:30,20191126204312161
False,0.0,False,US,10/13/2014,2111,N833AW,DCA,11:00,20191126204302082
False,0.01,True,US,09/21/2014,1991,N118US,PHL,07:00,20191126204316281
False,0.01,True,US,09/02/2014,2125,N755US,DCA,18:00,20191126204315305
False,1.06,True,US,08/13/2014,1776,N963UW,PHL,14:30,20191126204309817
False,0.34,True,US,05/10/2014,626,N194UW,CLT,12:45,20191126204311261
False,0.03,True,US,02/09/2014,2151,N954UW,LGA,14:00,20191126204300417
False,0.0,False,US,03/25/2014,740,N957UW,PHL,15:30,20191126204308808
False,0.0,False,US,01/07/2014,2103,N767UW,DCA,06:00,20191126204303267
False,0.0,False,US,07/09/2014,1827,N950UW,PHL,11:30,20191126204317209
False,0.0,False,US,04/24/2014,582,N821AW,PHX,06:10,20191126204305745
False,0.0,False,US,05/12/2014,1739,N955UW,PHL,05:30,20191126204311338
True,0.03,True,US,02/09/2014,2129,N763US,DCA,19:00,20191126204300412
False,0.0,False,US,11/30/2014,2115,N967UW,DCA,13:00,20191126204307543
False,0.0,False,US,03/02/2014,657,N604AW,CLT,09:40,20191126204307587
False,0.33,True,US,02/15/2014,1961,N155UW,CLT,08:00,20191126204300728
False,0.0,False,US,05/18/2014,538,N821AW,PHX,10:00,20191126204311657
False,0.0,False,US,04/28/2014,2157,N952UW,LGA,17:00,20191126204305988
False,0.02,True,US,10/29/2014,2155,N965UW,LGA,16:00,20191126204302967
True,0.02,True,US,06/17/2014,2161,N958UW,LGA,19:00,20191126204314527
True,0.0,False,US,09/16/2014,2149,N958UW,LGA,13:00,20191126204316048
False,0.0,False,US,07/15/2014,597,N814AW,PHX,10:15,20191126204317506
False,0.0,False,US,07/23/2014,1701,N959UW,PHL,08:30,20191126204317955
False,0.0,False,US,04/11/2014,601,N675AW,PHX,16:20,20191126204305073
False,0.0,False,US,04/11/2014,2111,N744P ,DCA,11:00,20191126204305104
False,0.0,False,US,10/14/2014,2113,N837AW,DCA,12:00,20191126204302143
False,0.0,False,US,11/25/2014,2101,N825AW,DCA,06:00,20191126204307357
False,0.0,False,US,05/25/2014,2039,N111US,CLT,19:10,20191126204312043
False,0.02,True,US,01/10/2014,2030,N733UW,PHL,11:30,20191126204303440
False,0.05,True,US,04/22/2014,1886,N948UW,PHL,20:30,20191126204305644
False,0.0,False,US,08/26/2014,2115,N755US,DCA,13:00,20191126204310518
False,0.0,False,US,06/18/2014,1917,N107US,PHL,07:00,20191126204314552
False,0.02,True,US,10/29/2014,647,N647AW,PHX,06:15,20191126204302914
False,0.0,False,US,12/30/2014,843,N723UW,CLT,05:00,20191126204313584
False,0.48,True,US,05/27/2014,2141,N959UW,LGA,09:00,20191126204312144
False,0.0,False,US,06/15/2014,2127,N835AW,DCA,19:00,20191126204314397
False,0.0,False,US,03/24/2014,2137,N952UW,LGA,07:00,20191126204308787
False,0.0,False,US,06/11/2014,2117,N825AW,DCA,14:00,20191126204314191
False,0.33,True,US,02/15/2014,1961,N155UW,CLT,08:00,20191126204300728
False,0.0,False,US,07/19/2014,447,N182UW,CLT,12:50,20191126204317749
False,0.31,True,US,02/14/2014,2135,N958UW,LGA,06:45,20191126204300698
False,0.0,False,US,11/21/2014,2123,N750UW,DCA,17:00,20191126204307186
False,0.02,True,US,06/17/2014,2131,N756US,DCA,21:00,20191126204314512
False,0.0,False,US,06/06/2014,1886,N769US,PHL,20:30,20191126204313923
True,0.18,True,US,09/30/2014,2143,N945UW,LGA,10:00,20191126204316779
False,1.44,True,US,11/26/2014,1701,N951UW,PHL,08:30,20191126204307400
False,0.0,False,US,01/25/2014,601,N655AW,PHX,16:20,20191126204304171
False,0.01,True,US,01/29/2014,1739,N945UW,PHL,05:30,20191126204304360
False,0.0,False,US,10/21/2014,1917,N153UW,PHL,07:00,20191126204302502
False,0.08,True,US,07/07/2014,2111,N803AW,DCA,11:00,20191126204317101
False,0.0,False,US,04/18/2014,2137,N948UW,LGA,07:00,20191126204305486
False,0.0,False,US,03/16/2014,1799,N194UW,CLT,14:35,20191126204308335
False,0.0,False,US,01/31/2014,2103,N716UW,DCA,06:00,20191126204304491
False,0.0,False,US,05/07/2014,2151,N955UW,LGA,14:00,20191126204311130
False,0.0,False,US,03/03/2014,2051, ,PHL,06:30,20191126204307651
False,0.0,False,US,02/24/2014,2117,N744P ,DCA,13:00,20191126204301167
False,0.22,True,US,02/21/2014,2155, ,LGA,16:00,20191126204301062
False,0.0,False,US,05/08/2014,2117,N746UW,DCA,14:00,20191126204311174
False,0.26,True,US,04/04/2014,2101,N117UW,DCA,06:00,20191126204304729
False,0.0,False,US,08/04/2014,2133,N946UW,LGA,06:00,20191126204309348
False,0.36,True,US,04/16/2014,1817,N952UW,PHL,17:00,20191126204305334
False,0.0,False,US,03/27/2014,586,N656AW,PHX,19:00,20191126204308924
False,0.0,False,US,01/28/2014,2129,N725UW,DCA,19:00,20191126204304330
False,0.23,True,US,11/14/2014,1909,N951UW,PHL,05:30,20191126204306801
False,0.04,True,US,04/07/2014,1819,N951UW,PHL,10:30,20191126204304846
False,0.06,True,US,11/13/2014,1726,N957UW,PHL,17:00,20191126204306731
False,0.0,False,US,09/03/2014,2131,N770UW,DCA,21:00,20191126204315368
False,0.0,False,US,07/11/2014,1918,N947UW,PHL,17:00,20191126204317337
False,0.0,False,US,10/21/2014,2163,N967UW,LGA,20:00,20191126204302539
False,0.0,False,US,11/19/2014,2107,N801AW,DCA,09:00,20191126204307056
True,0.0,False,US,05/15/2014,752,N563UW,CLT,08:05,20191126204311516
False,0.0,False,US,05/14/2014,2139, ,LGA,08:00,20191126204311493
False,0.16,True,US,10/02/2014,2147,N944UW,LGA,12:00,20191126204301542
False,0.0,False,US,06/07/2014,510,N838AW,PHX,10:15,20191126204313964
False,0.85,True,US,07/16/2014,752, ,CLT,08:05,20191126204317575
False,0.0,False,US,11/05/2014,1909,N963UW,PHL,05:30,20191126204306313
False,0.0,False,US,07/22/2014,2129,N838AW,DCA,20:00,20191126204317924
False,0.14,True,US,06/04/2014,2089,N967UW,PHL,17:00,20191126204313807
False,0.0,False,US,08/08/2014,2105,N744P ,DCA,08:00,20191126204309580
False,0.0,False,US,07/19/2014,447,N182UW,CLT,12:50,20191126204317749
False,0.0,False,US,03/22/2014,2059,N575UW,CLT,11:05,20191126204308691
False,0.0,False,US,11/29/2014,1719,N128UW,CLT,12:50,20191126204307494
False,0.0,False,US,01/28/2014,1946,N163US,CLT,06:00,20191126204304312
False,0.02,True,US,02/27/2014,1791,N567UW,CLT,12:45,20191126204301324
False,0.19,True,US,01/03/2014,1799, ,CLT,14:34,20191126204303141
False,0.01,True,US,10/08/2014,1703,N953UW,PHL,13:30,20191126204301810
False,0.0,False,US,11/10/2014,2141,N945UW,LGA,09:00,20191126204306588
True,0.62,True,US,04/15/2014,2131,N741UW,DCA,21:00,20191126204305301
False,0.0,False,US,09/05/2014,2121,N763US,DCA,16:00,20191126204315485
True,0.05,True,US,05/19/2014,1819,N948UW,PHL,10:30,20191126204311714
False,0.26,True,US,04/04/2014,2139,N756US,LGA,08:00,20191126204304748
False,0.01,True,US,08/06/2014,752,N170US,CLT,08:05,20191126204309435
False,0.0,False,US,01/15/2014,2159,N957UW,LGA,18:00,20191126204303709
False,0.0,False,US,12/15/2014,2135,N947UW,LGA,06:45,20191126204313116
False,0.0,False,US,08/08/2014,2051,N543UW,PHL,07:00,20191126204309576
False,0.0,False,US,08/19/2014,2115,N820AW,DCA,13:00,20191126204310150
False,0.0,False,US,11/09/2014,2123,N965UW,DCA,17:00,20191126204306530
False,0.0,False,US,08/20/2014,1776,N952UW,PHL,14:30,20191126204310188
False,0.0,False,US,06/20/2014,2101,N824AW,DCA,06:00,20191126204314683
False,0.0,False,US,02/11/2014,2107,N737US,DCA,08:00,20191126204300504
False,0.0,False,US,02/25/2014,1917,N167US,PHL,07:30,20191126204301214
False,0.16,True,US,10/02/2014,2125,N801AW,DCA,18:00,20191126204301531
False,0.0,False,US,02/17/2014,2149,N959UW,LGA,13:00,20191126204300823
False,0.0,False,US,07/11/2014,445,N579UW,CLT,06:10,20191126204317312
False,0.0,False,US,04/10/2014,1831,N153UW,CLT,08:05,20191126204305029
False,0.25,True,US,12/23/2014,1856,N108UW,PHX,09:40,20191126204313428
False,0.0,False,US,09/25/2014,2109,N802AW,DCA,10:00,20191126204316517
False,0.0,False,US,10/13/2014,2157,N954UW,LGA,17:00,20191126204302105
False,0.79,True,US,01/14/2014,2111,N742PS,DCA,10:00,20191126204303627
False,0.0,False,US,12/12/2014,1909,N958UW,PHL,05:30,20191126204312972
False,0.01,True,US,10/08/2014,2149,N965UW,LGA,13:00,20191126204301852
False,0.67,True,US,04/08/2014,1886,N954UW,PHL,20:30,20191126204304910
False,0.0,False,US,05/05/2014,2137,N955UW,LGA,07:00,20191126204311003
False,0.78,True,US,06/05/2014,586,N647AW,PHX,19:15,20191126204313843
False,0.05,True,US,05/19/2014,738,N958UW,PHL,17:30,20191126204311704
False,0.0,False,US,09/11/2014,1701,N947UW,PHL,08:30,20191126204315761
True,0.0,False,US,11/03/2014,1886,N945UW,PHL,20:30,20191126204306190
False,0.0,False,US,07/17/2014,1701,N946UW,PHL,08:30,20191126204317640
False,0.05,True,US,04/22/2014,1904,N702UW,CLT,05:00,20191126204305645
False,0.0,False,US,08/08/2014,2121,N755US,DCA,16:00,20191126204309588
False,0.0,False,US,05/21/2014,1703,N954UW,PHL,13:30,20191126204311829
False,0.0,False,US,03/11/2014,576,N817AW,PHX,09:50,20191126204308053
False,0.0,False,US,01/08/2014,2115,N723UW,DCA,12:00,20191126204303330
False,0.0,False,US,03/21/2014,2143,N959UW,LGA,10:00,20191126204308662
False,0.0,False,US,11/20/2014,2101,N763US,DCA,06:00,20191126204307114
True,0.0,False,US,12/19/2014,2149,N955UW,LGA,13:00,20191126204313323
False,0.02,True,US,02/27/2014,2133,N949UW,LGA,06:00,20191126204301353
False,0.0,False,US,05/05/2014,1847,N949UW,PHL,11:30,20191126204310975
False,0.0,False,US,05/06/2014,722,N944UW,PHL,18:30,20191126204311023
True,0.31,True,US,02/14/2014,1788,N163US,CLT,19:10,20191126204300667
False,0.0,False,US,08/04/2014,2111,N830AW,DCA,11:00,20191126204309337
False,0.0,False,US,06/02/2014,445,N170US,CLT,06:00,20191126204313659
False,0.0,False,US,01/16/2014,728,N950UW,PHL,17:30,20191126204303719
False,0.0,False,US,11/29/2014,522,N647AW,CLT,09:30,20191126204307483
False,0.0,False,US,02/12/2014,738,N963UW,PHL,19:30,20191126204300539
False,0.0,False,US,04/09/2014,1809,N948UW,PHL,09:30,20191126204304964
False,0.04,True,US,04/07/2014,740,N951UW,PHL,15:30,20191126204304835
False,0.0,False,US,04/29/2014,2145,N952UW,LGA,11:00,20191126204306042
False,0.0,False,US,06/23/2014,2149,N948UW,LGA,13:00,20191126204314837
False,0.28,True,US,11/24/2014,2133,N961UW,LGA,06:00,20191126204307312
False,0.36,True,US,04/16/2014,601,N661AW,PHX,16:20,20191126204305320
False,0.43,True,US,12/17/2014,2105,N824AW,DCA,08:00,20191126204313216
False,0.0,False,US,10/26/2014,2123,N959UW,DCA,17:00,20191126204302779
False,0.0,False,US,07/10/2014,2157,N965UW,LGA,17:00,20191126204317308
False,0.01,True,US,10/03/2014,2103,N801AW,DCA,07:00,20191126204301581
False,1.09,True,US,12/06/2014,2105,N967UW,DCA,08:00,20191126204312677
True,0.23,True,US,04/23/2014,2105,N757UW,DCA,08:00,20191126204305713
True,0.0,False,US,09/28/2014,800,N194UW,CLT,19:13,20191126204316639
False,0.0,False,US,04/06/2014,2001,N119US,PHL,07:30,20191126204304804
True,0.11,True,US,07/28/2014,1938,N745VJ,CLT,17:05,20191126204318222
False,0.0,False,US,08/19/2014,1917,N180US,PHL,07:00,20191126204310136
False,0.0,False,US,02/01/2014,821,N187US,CLT,08:00,20191126204300009
False,0.0,False,US,04/11/2014,2151,N953UW,LGA,14:00,20191126204305124
True,0.22,True,US,02/21/2014,740,N944UW,PHL,15:30,20191126204301015
False,0.0,False,US,10/15/2014,1918,N949UW,PHL,19:30,20191126204302193
False,0.0,False,US,03/17/2014,2141,N951UW,LGA,09:00,20191126204308415
False,0.01,True,US,12/28/2014,2101,N959UW,DCA,06:00,20191126204313550
False,0.02,True,US,06/17/2014,2131,N756US,DCA,21:00,20191126204314512
False,0.0,False,US,01/24/2014,2143,N965UW,LGA,10:00,20191126204304158
False,0.0,False,US,11/18/2014,681,N167US,PHX,16:20,20191126204306970
False,1.64,True,US,11/17/2014,2109,N752US,DCA,10:00,20191126204306938
False,0.0,False,US,06/03/2014,2149,N958UW,LGA,13:00,20191126204313772
False,0.0,False,US,07/24/2014,1701,N967UW,PHL,08:30,20191126204318017
False,0.08,True,US,08/22/2014,2139,N954UW,LGA,08:00,20191126204310344
False,0.0,False,US,11/23/2014,2151,N945UW,LGA,14:00,20191126204307266
False,0.0,False,US,03/23/2014,601,N649AW,PHX,16:20,20191126204308702
False,0.03,True,US,02/09/2014,657,N662AW,CLT,09:45,20191126204300384
False,0.03,True,US,02/09/2014,2113,N700UW,DCA,11:00,20191126204300404
False,0.06,True,US,03/13/2014,582,N824AW,PHX,06:10,20191126204308175
False,0.0,False,US,06/29/2014,2155,N949UW,LGA,16:00,20191126204315158
False,0.03,True,US,12/08/2014,2135,N950UW,LGA,06:45,20191126204312763
False,0.0,False,US,07/31/2014,629,N193UW,PHX,16:30,20191126204318384
True,1.06,True,US,08/13/2014,2161,N949UW,LGA,19:00,20191126204309860
False,0.0,False,US,04/28/2014,2159,N955UW,LGA,18:00,20191126204305989
False,0.0,False,US,06/28/2014,1799,N562UW,CLT,14:40,20191126204315106
False,0.0,False,US,07/21/2014,1918,N959UW,PHL,17:00,20191126204317844
False,0.79,True,US,01/14/2014,2129,N716UW,DCA,19:00,20191126204303636
False,0.0,False,US,05/04/2014,543,N812AW,PHL,07:00,20191126204310916
False,0.0,False,US,04/06/2014,2107,N712US,DCA,09:00,20191126204304809
False,0.56,True,US,12/24/2014,626,N535UW,CLT,12:50,20191126204313456
False,0.0,False,US,09/04/2014,2161,N963UW,LGA,19:00,20191126204315444
True,0.0,False,US,04/29/2014,728,N954UW,PHL,17:30,20191126204305997
False,0.0,False,US,10/13/2014,456,N564UW,CLT,08:10,20191126204302048
False,0.0,False,US,05/31/2014,510,N837AW,PHX,10:10,20191126204312338
False,0.08,True,US,07/07/2014,2109,N748UW,DCA,10:00,20191126204317100
False,0.0,False,US,04/01/2014,2040,N945UW,PHL,12:30,20191126204304544
False,0.0,False,US,04/09/2014,2059,N180US,CLT,11:13,20191126204304976
True,0.03,True,US,12/08/2014,2159,N965UW,LGA,18:00,20191126204312775
False,0.0,False,US,08/17/2014,586,N662AW,PHX,19:15,20191126204310015
False,0.02,True,US,01/10/2014,657,N664AW,CLT,09:45,20191126204303419
False,0.0,False,US,06/16/2014,1917,N126UW,PHL,07:00,20191126204314430
False,0.0,False,US,11/23/2014,1793,N956UW,PHL,07:30,20191126204307239
False,0.02,True,US,06/17/2014,1904,N716UW,CLT,05:00,20191126204314489
False,0.0,False,US,09/28/2014,586,N672AW,PHX,19:10,20191126204316633
False,0.0,False,US,08/23/2014,510,N747UW,PHX,10:15,20191126204310357
False,0.0,False,US,07/08/2014,2033,N956UW,PHL,12:30,20191126204317154
False,0.01,True,US,01/29/2014,1819,N955UW,PHL,10:30,20191126204304363
False,0.0,False,US,08/20/2014,543,N114UW,PHL,06:30,20191126204310176
False,0.67,True,US,07/14/2014,1809,N957UW,PHL,09:30,20191126204317461
False,0.0,False,US,03/18/2014,576,N819AW,PHX,09:50,20191126204308427
False,0.29,True,US,03/20/2014,2103,N769US,DCA,07:00,20191126204308580
False,0.04,True,US,04/07/2014,2103,N733UW,DCA,07:00,20191126204304858
False,0.0,False,US,08/17/2014,2117,N814AW,DCA,14:00,20191126204310040
False,0.0,False,US,09/01/2014,2115,N746UW,DCA,13:00,20191126204315254
False,0.0,False,US,05/14/2014,2033,N953UW,PHL,12:30,20191126204311470
False,0.0,False,US,02/26/2014,601,N668AW,PHX,16:20,20191126204301252
False,0.0,False,US,11/18/2014,2107,N801AW,DCA,09:00,20191126204306996
False,0.08,True,US,05/28/2014,1819,N947UW,PHL,10:30,20191126204312173
False,0.0,False,US,04/03/2014,2111,N766US,DCA,11:00,20191126204304673
False,0.0,False,US,09/11/2014,2105,N819AW,DCA,08:00,20191126204315781
False,0.0,False,US,12/14/2014,2045,N769US,CLT,11:05,20191126204313051
False,0.0,False,US,11/16/2014,1951,N912UY,CLT,06:05,20191126204306881
False,1.64,True,US,11/17/2014,2131,N767UW,DCA,21:00,20191126204306949
False,0.01,True,US,08/07/2014,2111,N760US,DCA,11:00,20191126204309521
False,0.03,True,US,03/10/2014,1946,N190UW,CLT,06:00,20191126204308017
True,1.64,True,US,11/17/2014,2115,N803AW,DCA,13:00,20191126204306941
False,0.0,False,US,08/20/2014,2113,N809AW,DCA,12:00,20191126204310209
False,0.0,False,US,07/18/2014,2033,N947UW,PHL,12:30,20191126204317715
True,0.0,False,US,08/08/2014,586,N650AW,PHX,19:15,20191126204309550
False,0.0,False,US,04/02/2014,2163,N953UW,LGA,20:00,20191126204304637
False,0.04,True,US,04/07/2014,2040,N944UW,PHL,12:30,20191126204304854
False,0.08,True,US,08/22/2014,1946,N556UW,CLT,06:10,20191126204310320
False,0.67,True,US,04/08/2014,657,N669AW,CLT,09:50,20191126204304892
False,0.0,False,US,11/19/2014,1819,N965UW,PHL,10:30,20191126204307043
False,0.0,False,US,09/25/2014,2117,N839AW,DCA,14:00,20191126204316521
False,0.0,False,US,01/24/2014,2155, ,LGA,16:00,20191126204304164
False,0.0,False,US,03/08/2014,1875,N452UW,CLT,12:45,20191126204307941
False,0.0,False,US,06/15/2014,2109,N757UW,DCA,10:00,20191126204314388
False,0.0,False,US,04/21/2014,722,N945UW,PHL,18:30,20191126204305569
False,0.0,False,US,01/28/2014,824,N946UW,PHL,12:30,20191126204304300
False,0.0,False,US,11/04/2014,2119,N805AW,DCA,15:00,20191126204306269
False,0.0,False,US,01/17/2014,2137,N959UW,LGA,07:00,20191126204303818
False,0.18,True,US,05/24/2014,1799,N181UW,CLT,14:35,20191126204312015
False,0.0,False,US,05/29/2014,1819,N954UW,PHL,10:30,20191126204312234
False,0.0,False,US,07/29/2014,2107,N758US,DCA,09:00,20191126204318290
False,0.0,False,US,11/04/2014,1917,N556UW,PHL,07:00,20191126204306254
False,0.0,False,US,07/08/2014,1776,N965UW,PHL,14:30,20191126204317144
False,0.0,False,US,11/25/2014,1909,N954UW,PHL,05:30,20191126204307350
False,0.0,False,US,06/30/2014,1909,N957UW,PHL,05:30,20191126204315183
